;marca;preco
1732;Computador Fácil Amd Ryzen 5 5600g, Radeon Vega 7 Graphics, 8GB DDR4, 3000mhz, SSD 480GB;R$ 2.115,65
1733;PC Gamer Fácil AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, RTX 3050 8GB, SSD 480GB, Windows 10, Preto + Monitor 19 Polegadas + Kit;R$ 5.855,65
1734;Carregador Gorila Shield Para Notebook, Compatível com Dell, Tipo C;R$ 390,97
1735;Carregador Gorila Shield Para Notebook, Compatibilidade Universal, Tipo C;R$ 390,97
1736;Notebook Lenovo Ideapad 3i Intel Celeron 4GB 128GB;R$ 1.859,07
1737;Notebook Lenovo Ideapad 3i, I7, 8GB RAM, SSD 512GB, Windows 11 Home, 82md000rbr;R$ 5.199,00
1738;Ultrabook Gigabyte Aero 14 BMF, Intel 13ª Geração I7-13700H, 16GB RAM, RTX 4050, SSD 4TB NVMe, Tela 16 Polegadas QHD+;R$ 25.368,42
1739;Mochila Maleta Antifurto Executiva Notebook USB- Mormaii,preto;R$ 265,99
1740;"Adesivo Notebook Skin Zabom 13.3"" Paris/sup/tecl/mouse Branco";R$ 279,00
1741;Capa Logo Recortado Macbook Pro 13.3 Pol A2159 Cor:rosa;R$ 129,90
1742;Capa Logo Recortado Macbook Pro 16.2 Pol A2780 Cor:preta;R$ 129,90
1743;Capa Para Notebook Com Bolso 17;R$ 29,90
1744;Capa Logo Recortado Macbook Pro 16.2 Pol A2780 Cor:vermelha;R$ 129,90
1745;Capa Logo Recortado Macbook Pro 13.3 Pol A1706 A1708 Cor:vermelha;R$ 129,90
1746;Capa Logo Recortado Macbook Pro 16.2 Pol A2780 Cor:rosa;R$ 129,90
1747;Capa Logo Recortado Macbook Pro 13.3 Pol A1989 Cor:verde Água;R$ 129,90
1748;Capa Glitter Séries para Macbook Pro, 13.3 Pol, A1706 A1708 - Azul;R$ 129,90
1749;Capa de Glitter Séries para Macbook Pro, 16.2 Pol, A2780 - Azul;R$ 129,90
1750;Ultrabook Gigabyte Aero 14 BMF, Intel 13ª Geração I7-13700H, 16GB RAM, RTX 4050, SSD 4TB NVMe, Tela 16 Polegadas QHD+;R$ 25.368,42
1751;Capa Hars Crystal Transparente Séries Macbook Air 13.6, Pol A2681, Cor:azul Claro;R$ 129,90
1752;Capa Hars Crystal Transparente Séries Macbook Pro, 16.2 Pol, A2485, Cor:rosa;R$ 129,90
1753;Capa Hars Crystal Transparente Séries Macbook Pro, 14.2 Pol, A2779, Cor:preta;R$ 129,90
1754;Capa Crystal Hars Transparente Séries, Macbook Pro 14.2 Pol. A2442, Azul Escuro;R$ 129,90
1755;Capa Crystal Transparente Séries Macbook Pro 16.2 Polegadas, A2780 - Transparente;R$ 129,90
1756;Capa Logo Recortado Macbook Pro 13.3 Pol A2251 A2289 A2338 Cor:vermelha;R$ 129,90
1757;Capa Logo Recortado Macbook Pro 13.3 Pol A2251 A2289 A2338 Cor:rosa;R$ 129,90
1758;Capa Crystal Transparente Séries Macbook Pro 13.3 Polegadas, A2159 - Azul Claro;R$ 129,90
1759;Capa Crystal Transparente Séries Macbook Pro 13.3 Pol A1989 - Azul Escuro;R$ 129,90
1760;"Adesivo Notebook Skin Zabom 13.3"" Wolf Lobo Rosa E Suporte";R$ 89,00
1761;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Homem Aranha + Suporte, Teclado e Mouse Branco;R$ 279,00
1762;"Adesivo Notebook 13.1"" Wide Praia B2, Tecld, Mou, Branco";R$ 239,00
1763;"Adesivo Notebook 13.1"" Wide Polygon, Sup/Tecl/Mou, Preto";R$ 279,00
1764;"Adesivo Notebook 13.1"" Wide Cosmos B1, Tecld, Mou, Branco";R$ 239,00
1765;"Adesivo Notebook Skin Zabom 13.3"" Paris/sup/tecl/mouse Branco";R$ 279,00
1766;"Adesivo Notebook Skin Zabom 13.3"" Oceano Teclado Mouse Branco";R$ 239,00
1767;"Adesivo Notebook Skin Zabom 13.3"" Oceano/sup/tecl/mouse Branco";R$ 279,00
1768;Adesivo Notebook Skin Zabom, 13.1 Polegadas, Wide Mapa 2 + Suporte, Teclado e Mouse, Preto;R$ 279,00
1769;"Adesivo Notebook 14"" Bruxa, Teclado, Mouse, Branco";R$ 239,00
1770;"Adesivo Notebook 13,3"" Paris E Suporte";R$ 89,00
1771;"Adesivo Notebook 14"" Buraco Negro, E Suporte";R$ 89,00
1772;"Adesivo Notebook 13.1"" Skin Zabom Wide Oceano Tecld Mou Branco";R$ 239,00
1773;"Adesivo Notebook Skin Zabom 13.1"" Wide Nascimento De Venus E Suporte";R$ 89,00
1774;"Adesivo Notebook Skin Zabom 14"" Mapa Mundi Atlas E Suporte";R$ 89,00
1775;"Adesivo Notebook Skin Zabom 14"" Cosmos 3/sup/tecl/mouse Preto";R$ 279,00
1776;"Adesivo Notebook Skin Zabom 13.3"" One Piece E Suporte";R$ 89,00
1777;"Adesivo Notebook Skin Zabom 14"" Impressionismo/sup/tecl/mouse Branco";R$ 279,00
1778;Adesivo Notebook 14Polegadas Capitão/tecl/mouse Preto;R$ 239,00
1779;"Adesivo Skin Zabom Notebook 13.3"" Mapa Mundi/tecl/mouse Preto";R$ 239,00
1780;Capa Crystal Transparente Séries Macbook Pro 13.3 Pol A1706 A1708 - Preta;R$ 129,90
1781;Capa Fibra De Carbono para Macbook Pro, 16.2 Pol, A2780 - Azul;R$ 149,90
1782;"Adesivo Notebook Skin Zabom 13.1"" Wide Viagem/tecl/mou Preto";R$ 239,00
1783;HP Zbook Firefly G9 Intel 12ª Geração I7-1265u Quadro T550 Tela 14Polegadas Full HD SSD 4TB Nvme RAM 32GB;R$ 33.157,89
1784;"Adesivo Notebook 14"" Mapa Atlas + Teclado e Mouse, Branco";R$ 239,00
1785;"Adesivo Notebook 14"" Cosmos B2 + Teclado e Mouse, Branco";R$ 239,00
1786;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Homem Aranha + Suporte, Teclado e Mouse Branco;R$ 279,00
1787;Adesivo Notebook Skin Zabom, 14 Polegadas, Poligonal + Suporte, Teclado e Mouse Branco;R$ 279,00
1788;Adesivo Notebook Skin Zabom, 13.1 Polegadas, Wide Moça + Suporte, Teclado e Mouse, Preto;R$ 279,00
1789;"Adesivo Notebook 13,3"" Mapa Mundi Atlas E Suporte";R$ 89,00
1790;"Adesivo Notebook 13.1"" Wide Polygon, Sup/Tecl/Mou, Preto";R$ 279,00
1791;"Adesivo Notebook 13.1"" Wide Cosmos B1, Tecld, Mou, Branco";R$ 239,00
1792;"Adesivo Notebook 13,3"" Minnie Mickey, Suporte, Teclado e Mouse - Branco";R$ 279,00
1793;Adesivo Notebook 14Polegadas Capitão/tecl/mouse Preto;R$ 239,00
1794;"Adesivo Skin Zabom Notebook 13.3"" Mapa Mundi/tecl/mouse Preto";R$ 239,00
1795;"Adesivo Notebook 13,3"" Paris E Suporte";R$ 89,00
1796;"Adesivo Notebook 14"" Buraco Negro, E Suporte";R$ 89,00
1797;"Adesivo Notebook 13.1"" Wide Bruxa, Tecl, Mou, Preto";R$ 239,00
1798;"Notebook Hp Victus 15,  Intel 12ª Geração I7-12700h, Rtx 3050ti, RAM 16GB, SSD 512GB NVME, Tela 15"" Polegadas FHD";R$ 12.421,05
1799;"Adesivo Notebook 14"" Paris, Teclado, Mouse, Branco";R$ 239,00
1800;Capa Special Séries Macbook Pro 13.3 Polegadas, A1989 - Cinza;R$ 189,90
1801;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 16.2 Pol. A2780, Bege;R$ 289,00
1802;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2251, A2289, A2338, Azul;R$ 289,00
1803;Capa Special Séries Macbook Pro 13.3 Polegadas, A2338 - Full Black;R$ 189,90
1804;Capa Fibra De Carbono para Macbook Pro, 16.2 Pol, A2780 - Azul;R$ 149,90
1805;Capa Logo Recortado Macbook Pro 16.2 Pol A2780 Cor:vermelha;R$ 129,90
1806;Capa Logo Recortado Macbook Pro 13.3 Pol A1706 A1708 Cor:vermelha;R$ 129,90
1807;Capa Logo Recortado Macbook Pro 16.2 Pol A2780 Cor:rosa;R$ 129,90
1808;Capa Logo Recortado Macbook Pro 13.3 Pol A2159 Cor:rosa;R$ 129,90
1809;Capa Logo Recortado Macbook Pro 16.2 Pol A2780 Cor:preta;R$ 129,90
1810;Capa Para Notebook Com Bolso 17;R$ 29,90
1811;Capa Crystal Transparente Séries Macbook Pro 13.3 Pol A1706 A1708 - Preta;R$ 129,90
1812;Capa Crystal Hars Transparente Séries, Macbook Pro 13.3 Pol. A2159, Azul Escuro;R$ 129,90
1813;Capa Hars Multicolor Macbook Pro, 13.3 Pol, A1989, Cor:degradê;R$ 129,90
1814;Capa Hars Multicolor Macbook Pro 16.2 Pol, A2485, Cor:degradê;R$ 129,90
1815;Capa Para Notebook 14 Polegadas;R$ 28,90
1816;Capa Logo Recortado Macbook Pro 13.3 Pol A1989 Cor:verde Água;R$ 129,90
1817;Capa Glitter Séries Macbook Pro 13.3 Polegadas A1989,transparente;R$ 129,90
1818;Capa Glitter Séries Macbook Pro 13.3 Polegadas, A2338,transparente;R$ 129,90
1819;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2159, Azul;R$ 289,00
1820;"Adesivo Notebook Skin Zabom 13.1"" Wide Nascimento De Venus E Suporte";R$ 89,00
1821;"Adesivo Notebook Skin Zabom 14"" Impressionismo/sup/tecl/mouse Branco";R$ 279,00
1822;"Adesivo Notebook Skin Zabom 14"" Mapa Mundi Atlas E Suporte";R$ 89,00
1823;"Adesivo Notebook Skin Zabom 14"" Cosmos 3/sup/tecl/mouse Preto";R$ 279,00
1824;"Adesivo Notebook Skin Zabom 13.3"" One Piece E Suporte";R$ 89,00
1825;"Adesivo Notebook Skin Zabom 13.3"" Gato Cósmico/sup/tecl/mouse Branco";R$ 279,00
1826;"Adesivo Skin Zabom Notebook 13.3"" Por Do Sol Teclado Mouse Branco";R$ 239,00
1827;"Adesivo Skin Zabom Notebook 13.1"" Wide Paris Tecld Mou Branco";R$ 239,00
1828;"Adesivo Skin Zabom Notebook 14"" Estrada/sup/tecl/mouse Preto";R$ 279,00
1829;"Adesivo Notebook Skin Zabom 13.3"" Mickey Minnie/tecl/mouse Preto";R$ 239,00
1830;"Adesivo Notebook Skin Zabom 14"" Spider/tecl/mouse Preto";R$ 239,00
1831;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 16.2 Pol. A2780, Bege;R$ 289,00
1832;Capa Special Séries Macbook Pro 13.3 Polegadas, A1989 - Cinza;R$ 189,90
1833;Capa Special Séries Macbook Air 13.6 Polegadas, A2681 - Cinza;R$ 189,90
1834;Capa Special Séries Macbook Pro 14.2 Polelagas, A2779 - Cinza;R$ 189,90
1835;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2251, A2289, A2338, Azul;R$ 289,00
1836;Capa Special Séries Macbook Pro 13.3 Polegadas, A2338 - Full Black;R$ 189,90
1837;Capa Special Séries Macbook Pro 16.2 Polegadas, A2485 - Preta;R$ 189,90
1838;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2251, A2289, A2338, Bege;R$ 289,00
1839;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2251, A2289, A2338, Cinza;R$ 289,00
1840;Capa de Glitter Séries para Macbook Pro, 16.2 Pol, A2780 - Transparente;R$ 129,90
1841;Capa para Macbook Pro, Fibra De Carbono, 13.3 Polegadas, A2159 - Preta;R$ 149,90
1842;Capa para Macbook Pro, Fibra De Carbono, 13.3 Polegadas, A1989 - Azul;R$ 149,90
1843;Capa Logo Recortado Macbook Pro 14.2 Pol A2442 Cor:verde Água;R$ 129,90
1844;Notebook HP Elitebook 640 G9, Intel Core I5-1235u, 8GB, SSD 256GB, Tela 14 Full HD, Windows 11 Pro Dg10;R$ 11.988,41
1845;Capa Logo Recortado Macbook Pro 13.3 Pol A2338 Cor:transparente;R$ 129,90
1846;Fonte Mcm Fon0523-rs-v 19v 65w Para Notebook, Premium 1,8 Metros Preto;R$ 106,42
1847;Notebook Gamer Acer Predator Triton 300 Se Oled, I7 12ª Geração, 16GB, RTX 3060, SSD 1TB, Tela 14, Windows 11 Home - Pt314-52s-71ar;R$ 15.999,00
1848;Notebook Gamer HP Omen 16, AMD 7a Geração Ryzen 9-7940hs, 16GB RAM, RTX 4070, SSD 512GB Nvme, Tela 16 Polegadas FHD, windows 11 home, preta;R$ 23.157,89
1849;Notebook Gamer HP Omen 16, AMD 7a Geração Ryzen 9-7940hs, 32GB RAM, RTX 4070, SSD 4TB Nvme, Tela 16 Polegadas FHD, windows 11 home, preta;R$ 28.736,84
1850;Notebook HP 250 G8 I5-1035g1, 8GB DDR4, 256GB SSD, Tela LCD 15.6 HD, Win 11 Pro;R$ 4.861,40
1851;Fonte Para Notebook Premium Hp 19v-3a Até 65w Fon0893 P1 Preto - Mcm;R$ 101,09
1852;Notebook Lenovo L14 G1, Amd Ryzen 3, 8GB, SSD 256GB, Fdos - 20u6s4ks00;R$ 3.399,00
1853;Notebook HP Elitebook 840 G8, Intel Core I7-1165g7, 16GB, SSD 512GB, Tela 14 Full HD, Windows 11 Pro;R$ 16.529,91
1854;Notebooks Asus Zenbook 14 Flip Oled,Intel, 13ª Geração,1360p Iris Xe, Tela 14Polegadas, Qhd, SSD 4tb Nvme, RAM 16GB;R$ 19.473,68
1855;Notebook Acer Swift 3 AMD Ryzen 7, 16GB, SSD 512GB, Tela 14 Full HD, Windows 11 Home - Sf314-44-r5hj;R$ 8.299,00
1856;Notebook Multi Ultra Intel Core I3, 4GB, HD 1TB, Tela 14 Polegadas, Linux - UB422;R$ 2.510,16
1857;Notebook Lenovo Thinkpad E14, Intel Core I7-1165G7, 16GB, SSD 512GB, Windows 11 Pro, Preto - 20TB001ubo;R$ 7.899,00
1858;"Notebook Avell B.on Lite Xe, Intel Core i7-1165G7, 8GB RAM, SSD 500GB, 15.6"", Intel Iris Xe Graphics 96 Execution Units, Windows 11 Home";R$ 6.575,00
1859;Notebook Multilaser Ultra, Intel Celeron, 4GB RAM, SSD 240GB, Tela 15.6 FULL HD, Windows 11 + Microsoft 365;R$ 2.799,99
1860;Tela Para Notebook 15.6 Led - Compatível Com Vários Modelos - 1366x768 - 40 Pinos - Te038;R$ 671,49
1861;Fonte Carregador 15W, Para Notebook Positivo Stilo One, XC3570, 3550, 3552, 5V, 3A;R$ 45,00
1862;Teclado P/ Notebook  Samsung Np- N150 Plus  Br  Preto;R$ 129,00
1863;Teclado  P/ Notebook Lg S430 S43 S460 S425  -padrao Br;R$ 129,99
1864;Teclado P/ Notebook Dell XPS 12, 9q23, 9q33, Padrão US, Iluminado;R$ 349,00
1865;Teclado Para Notebook, Acer Travelmate 2413 - Padrao Br;R$ 129,00
1866;Bateria  Modelo P/ Notebook Hp  Pavilion Sleekbook   Vk04;R$ 149,99
1867;Notebook Intel Core I5, Tela 15.6” Full HD Ips, 8GB, 480 SSD E Windows 10 - Everex;R$ 3.977,99
1868;Notebook Ultra, Tela 15 Full HD, Intel I5, 8GB, SSD 960GB, Windows 10 - Prata;R$ 4.037,49
1869;Teclado P/ Notebook Hp Elitebook 6710 6715 - Padrão Br;R$ 135,00
1870;"Notebook Lenovo V15 I7-1165g7 8gb 256gb Ssd Geforce Mx350 W11 Pro 15.6"" Fhd 82me000nbr Preto";R$ 5.499,00
1871;Notebook Lenovo V14 I7-1165G7, 8GB, 256GB SSD, 14 Polegadas Full HD, GeForce MX350, W11 Home,  Preto - 82NM0016BR;R$ 4.999,00
1872;Notebook  Dell I15-3501-n80s I7-1165 8gb 1tb Ssd-128gb 15 Mx330 2gb W10 Prata;R$ 6.999,00
1873;Fonte De Alimentação Nicefoto Pw-13 Para Iluminador Painel Led 17v 2.8a - Bilvot;R$ 173,00
1874;Notebook Lenovo Ideapad 3I  Intel Core i7-1165g7, RAM 20GB, SSD 256GB NVMe, 15.6 polegadas Full HD, Windows 10 Professional, Prata - 82mds00400;R$ 5.745,99
1875;Notebook Lenovo Ideapad 3I Intel Core i7-1165g7, RAM 20GB, SSD 1TB NVMe, 15.6 polegadas Full HD, Windows 10 Professional, Prata - 82mds00400;R$ 6.425,99
1876;Notebook Lenovo Ideapad 3I Intel Core i7-1165g7, RAM 32GB, SSD 1TB NVMe, 15.6 polegadas Full HD, Windows 10 Professional, Prata - 82mds00400;R$ 7.726,49
1877;Fonte Para Psp Séries 1000-2000-3000 Kp-554 Knup;R$ 25,49
1878;Notebook Lenovo Ideapad 3i - Intel I5 1135g7, 32GB RAM, SSD 256GB,  15.6 Polegadas,  Intel Iris Xe, windows 11, Prata;R$ 5.694,99
1879;Notebook Acer Intel Core I3 1005G1, 8GB RAM, SSD 256GB, Tela 14, Windows 10 Pro - A514-53;R$ 4.173,49
1880;Fonte Carregador Para Hp Elitebook 8460p 18,5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1881;Fonte Carregador Para Hp Probook 4310s 18,5v 3.5a 65w 713 - Voltagem De Entrada;R$ 96,00
1882;Fonte Carregador Para Hp Pavilion Dv6-6173cl 18,5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1883;Fonte Carregador Para Hp Elitebook 8570p 18.5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1884;Fonte Carregador Para Hp Probook 430 G1 Serie 18,5v 3.5a 713 - Preto - 110v/220v (bivolt);R$ 96,00
1885;Fonte Carregador Para Hp Probook 4416s 18.5v 3.5a 65w 713 - Voltagem De Entrada;R$ 96,00
1886;Fonte Carregador Para Hp Probook 650 G1 Serie 18,5v 3.5a 713 - 110v/220v (bivolt);R$ 96,00
1887;Fonte Carregador P/ Hp Pavilion Dv3000 Series 18.5v 3.5a 713 - Voltagem De Entrada;R$ 96,00
1888;Fonte Carregador Para Hp Probook 4446s Series 18.5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1889;Fonte Carregador Para Hp Probook 4520s 18,5v 3.5a 65w 713 - Preto - 110v/220v (bivolt);R$ 96,00
1890;Fonte Carregador Hp Slate 21 Aio Desktop 19v 3.42a 65w P8 - 110v/220v (bivolt);R$ 76,77
1891;Fonte Carregador Para Asus Vivobook Q301l 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1892;Fonte Carregador Para Toshiba Satellite A85 19v 3.42a 65w Plug P8 - Voltagem De Entrada;R$ 76,77
1893;Fonte Carregador Para Positivo Premium S5370 19v 65w P8 - 110v/220v (bivolt);R$ 76,77
1894;Fonte Carregador P/ Cce Win D23ln D23l D23l+ D25l D25b D2 P8 - 110v/220v (bivolt);R$ 76,77
1895;Fonte Carregador Para Toshiba Satellite A100 Séries 19v 3,42 P8 - Voltagem De Entrada;R$ 76,77
1896;Fonte Carregador Para Positivo Mobile Z68 Z74 Z76 Z77 Z78 P8 - 110v/220v (bivolt);R$ 76,77
1897;Fonte Carregador Para Cce Ultra Thin S345 19v 3,42a 65w 394 - 110v/220v (bivolt);R$ 76,77
1898;Fonte Carregador Para Philco Phn14103 14103 19v 3,42a 65 394 - 110v/220v (bivolt);R$ 76,77
1899;Fonte Carregador Para Asus Z550 Z550sa Z550ma 19v 3.42a 394, 110v/220v (bivolt);R$ 76,77
1900;Fonte Carregador Para Note Lg Gram 15z980 19v 2.1a 646 - 110v/220v (bivolt);R$ 69,90
1901;Fonte Carregador Para 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1902;Fonte Carregador Para  Cce Iron 545b Séries 19v 3.42a 65w Plug P8 - Voltagem De Entrada;R$ 76,77
1903;Fonte Carregador Para Notebook Positivo, Cce, Amazon, Toshiba, Itautec 19v 3.42a 65w P8 - 110v/220v (bivolt);R$ 76,77
1904;Fonte Carregador Notebook Positivo Sim+ 19v 3.42a 65w Bivolt P8, Voltagem De Entrada;R$ 76,77
1905;Fonte Carregador 19v 3.42a 65w Para Notebook Megaware Kripton C P8 - Preto - 110v/220v (bivolt);R$ 76,77
1906;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile W98 Plug P8 - Voltagem De Entrada;R$ 76,77
1907;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V42 Plug P8 - Voltagem De Entrada;R$ 76,77
1908;Fonte Carregador Para Dell Inspiron 14 5000 (5458) 19.5v 823, Voltagem De Entrada;R$ 98,89
1909;Fonte Carregador Para Inspiron 15 5000 15-5545 19,5v 3.34a Mm 823 - Voltagem De Entrada;R$ 98,89
1910;Fonte Carregador Para Sony Vaio 10.5v 4.3a Vgn-p530n 45w 687;R$ 101,10
1911;Fonte Carregador Para Sony Vaio Duo 11 Series Svd  10.5v 45w 687;R$ 101,10
1912;Fonte P/ Sony Vaio 10,5v 4.3a Svd11225clb Duo 10 11 13 687;R$ 101,10
1913;Fonte P/ Sony Vaio 10,5v 4.3a Vgp-ac10v8 Duo 10 11 13 Series 687;R$ 101,10
1914;Fonte Carregador Para Sony Vaio Svp112 Svp132 10.5v 4.3a 687;R$ 101,10
1915;Fonte Carregador Sony Vaio Duo 11 Series 10,5v 4.3a 45w 687;R$ 101,10
1916;Fonte Carregador Para Sony Vaio Svp132a1 Cu - 10,5v 45w 687;R$ 101,10
1917;Fonte Carregador Para Sony Vaio Vgn-p610 Serie 10.5v 45w 687;R$ 101,10
1918;Fonte Carregador Para Sony Vaio Vpcp113kx 10.5v 45w 687;R$ 101,10
1919;Fonte Carregador Para Sony Vaio Vgn-p720 Serie 10.5v 45w 687;R$ 101,10
1920;Fonte Carregador Para Sony Pro 11 Svd13228pab 10.5v 4.3a 45w 687;R$ 101,10
1921;"Notebook Avell B.on Lite Xe, Intel Core i7-1165G7, 8GB RAM, SSD 500GB, 15.6"", Intel Iris Xe Graphics 96 Execution Units, Windows 11 Home";R$ 6.575,00
1922;Notebook Lenovo Ideapad - Ryzen 5 5500u, 12GB RAM, SSD 256GB, Tela 15.6 Full HD, Windows 10 Pro;R$ 5.279,99
1923;Notebook Lenovo Ideapad 3i, Intel I3 1115g4, 12GB RAM, SSD 512GB, Tela 15.6, Linux - 82mds00600;R$ 3.909,99
1924;Fonte Carregador Para Netbook Lenovo S-10 19v 2.1a 40w 670 - Preto - 110v/220v (bivolt);R$ 76,08
1925;Fonte Carregador Para Notebook Hp Probook 6470b 18.5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1926;Fonte Carregador 19v 3.42a 65w Para Asus K42jb Series Plug P8 - Voltagem De Entrada;R$ 76,77
1927;Fonte Carregador Para HP Pavilion X360 M3-u101dx 19.5v 761, Voltagem De Entrada;R$ 102,00
1928;Fonte Carregador Para Hp Compac G72 18.5v 3.5a 65w 712 - Voltagem De Entrada;R$ 78,90
1929;Fonte Carregador Para Hp  420 Notebook 18,5v 3.5a 65w 712 - Voltagem De Entrada;R$ 78,90
1930;Fonte Carregador P/ Hp Compaq Presario C710br 18.5v 3.5a 712 - Voltagem De Entrada;R$ 78,90
1931;Fonte Carregador Para Hp Elitebook 8570p 18.5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1932;Fonte Carregador Para Hp Probook 430 G1 Serie 18,5v 3.5a 713 - Preto - 110v/220v (bivolt);R$ 96,00
1933;Fonte Carregador Para Hp Probook 4416s 18.5v 3.5a 65w 713 - Voltagem De Entrada;R$ 96,00
1934;Fonte Carregador Para Hp Probook 650 G1 Serie 18,5v 3.5a 713 - 110v/220v (bivolt);R$ 96,00
1935;Fonte Carregador P/ Hp Pavilion Dv3000 Series 18.5v 3.5a 713 - Voltagem De Entrada;R$ 96,00
1936;Fonte Carregador Para Hp Probook 4446s Series 18.5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1937;Fonte Carregador Para Hp Probook 4520s 18,5v 3.5a 65w 713 - Preto - 110v/220v (bivolt);R$ 96,00
1938;Fonte Carregador P/ Hp Compac Dv4-2014br 18,5v 3.5a 65w 713 - Voltagem De Entrada;R$ 96,00
1939;Fonte Carregador Para Asus Vivobook S550ca 19v 3,42a 65w 394 - Voltagem De Entrada;R$ 76,77
1940;Fonte Carregador P/ Toshiba Satellite L450 19v 3,42a 65w 394 - Voltagem De Entrada;R$ 76,77
1941;Fonte Carregador P/ Positivo Premium 5.5mm 19v 3.42a 65w 394 - Voltagem De Entrada;R$ 76,77
1942;Fonte Carregador P/ Hp Compac Cq40-714br 18,5v 3.5a 65w 713 - Voltagem De Entrada;R$ 96,00
1943;Fonte Carregador Asus X43b X43by X43u X43ta X43e 19v 65w 394 - Voltagem De Entrada;R$ 76,77
1944;Fonte Carregador P/ Positivo Premium S4100 19v 3.42a 65w 394 - Voltagem De Entrada;R$ 76,77
1945;Fonte Carregador Para Ibm Lenovo Lnv4030 19v 3.42a 65w 394 - Voltagem De Entrada;R$ 76,77
1946;Fonte Carregador Para Hp Pavilion Dv4-1000 Dv5-1004nr 713 - Voltagem De Entrada;R$ 96,00
1947;Fonte Carregador Para Hp Elitebook 8460p 18,5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1948;Fonte Carregador Para Hp Probook 4310s 18,5v 3.5a 65w 713 - Voltagem De Entrada;R$ 96,00
1949;Fonte Carregador Para Hp Pavilion Dv6-6173cl 18,5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1950;Fonte Carregador Hp Slate 21 Aio Desktop 19v 3.42a 65w P8 - 110v/220v (bivolt);R$ 76,77
1951;Fonte Carregador Para Asus Vivobook Q301l 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1952;Fonte Carregador Para Toshiba Satellite A85 19v 3.42a 65w Plug P8 - Voltagem De Entrada;R$ 76,77
1953;Fonte Carregador Para Positivo Premium S5370 19v 65w P8 - 110v/220v (bivolt);R$ 76,77
1954;Fonte Carregador P/ Cce Win D23ln D23l D23l+ D25l D25b D2 P8 - 110v/220v (bivolt);R$ 76,77
1955;Fonte Carregador Para Toshiba Satellite A100 Séries 19v 3,42 P8 - Voltagem De Entrada;R$ 76,77
1956;Fonte Carregador Para Positivo Mobile Z68 Z74 Z76 Z77 Z78 P8 - 110v/220v (bivolt);R$ 76,77
1957;Fonte Carregador Para Cce U40 / U50 Séries 19v 3.42a 65w P8 - 110v/220v (bivolt);R$ 76,77
1958;Fonte Carregador Para Cce Iron 746p Séries 19v 3.42a 65w P8 - 110v/220v (bivolt);R$ 76,77
1959;Fonte Carregador Hp Compaq Nc2400 Nc4400 Nc6320 713 - Voltagem De Entrada;R$ 96,00
1960;Fonte Carregador Para Asus Ultrabook S56ca 19v 3.42a 65w P8 - 110v/220v (bivolt);R$ 76,77
1961;Fonte Carregador Para Hp Pavilion Series G G4 18.5v Agulha 713 - Voltagem De Entrada;R$ 96,00
1962;Fonte Carregador Para Compaq 18-4205la Aio All In One 713 - Voltagem De Entrada;R$ 96,00
1963;Fonte Carregador P/ Hp Elitebook 840 G1-h5g28et 18.5v 713 - Voltagem De Entrada;R$ 96,00
1964;Fonte Carregador Para Amazon Pc L100 19v 3.42a 65w Plug P8 - 110v/220v (bivolt);R$ 76,77
1965;Fonte Carregador Para Semp Toshiba Sti 1412 1462 Is1422 394 - 110v/220v (bivolt);R$ 76,77
1966;Fonte Carregador Para Hp Rm814pc Rm821ep Rm822ep 18,5v 713 - Voltagem De Entrada;R$ 96,00
1967;Fonte Carregador Para Semp Toshiba Sti Ni 1401 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1968;Fonte Carregador Para Itautec Infoway W7540 19v 3,42a 394 - Preto - 110v/220v (bivolt);R$ 76,77
1969;Fonte Carregador Para Cce Ultra Thin S345 19v 3,42a 65w 394 - 110v/220v (bivolt);R$ 76,77
